animal_id,dose_group,event,feature,window,baseline_mean,window_mean,pct_change
9241,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,15.125251707355382,12.388980901805512,-18.090745585537768
9241,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,15.125251707355382,5.543610513861463,-63.34863960534543
9241,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,15.125251707355382,5.778783812504607,-61.793800696259524
9241,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,15.125251707355382,16.877244378448516,11.583229852903166
9241,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,15.125251707355382,10.698633860968227,-29.26640780618876
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,15.70334775977677,14.014164116505649,-10.756837771865877
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,15.70334775977677,18.04486912750944,14.910969326746637
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,15.70334775977677,19.137673864749406,21.87002515329544
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,15.70334775977677,15.777100988215572,0.46966563797126587
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,15.70334775977677,5.905743001309581,-62.39182184809786
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,15.70334775977677,5.934761572294192,-62.20702958960289
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,15.70334775977677,13.02096206823497,-17.08161681557214
9242,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,15.70334775977677,10.005247983025226,-36.28589179784264
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,14.101385689593087,15.10245905565978,7.099113435394451
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,14.101385689593087,16.44836020098382,16.64357363916949
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,14.101385689593087,18.54575269938228,31.517236019359178
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,14.101385689593087,15.164062951496838,7.535977564871612
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,14.101385689593087,5.618327439401665,-60.15762164743834
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,14.101385689593087,5.879203132899539,-58.30762123442642
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,14.101385689593087,13.29197152370714,-5.739961899512471
9243,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,14.101385689593087,10.849631361645809,-23.059821208543312
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,16.573572360062666,14.484067614422953,-12.607449379319045
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,16.573572360062666,18.417774904995532,11.127368951408693
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,16.573572360062666,18.62339828763444,12.368039207474904
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,16.573572360062666,15.937151227774105,-3.8399755856024425
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,16.573572360062666,5.351531902224799,-67.71045019165341
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,16.573572360062666,6.125662127057026,-63.03957895149972
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,16.573572360062666,13.700407866761937,-17.335818922323547
9244,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,16.573572360062666,9.300091621603707,-43.88601672857123
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,14.888693396447112,14.946136655575001,0.38581800026587715
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,14.888693396447112,13.522586552879796,-9.175464946395564
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,14.888693396447112,15.300004056930483,2.7625705596269614
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,14.888693396447112,12.986517271135002,-12.775977546599396
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,14.888693396447112,7.250662165974129,-51.300883342091296
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,14.888693396447112,6.070670265276769,-59.22630613962798
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,14.888693396447112,12.203654023078473,-18.034083326676402
9245,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,14.888693396447112,11.246503754406817,-24.4627889436519
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,14.250278790887187,12.341203290675132,-13.396758956273025
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,14.250278790887187,14.287340047136768,0.26007390306834677
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,14.250278790887187,16.605245565650286,16.525759315453257
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,14.250278790887187,13.170690585748089,-7.575909362766127
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,14.250278790887187,7.213847341233263,-49.37750027847597
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,14.250278790887187,5.76964975163919,-59.51202193090578
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,14.250278790887187,11.955044478234504,-16.106592343445566
9246,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,14.250278790887187,9.517858552415754,-33.20931686963019
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,14.28909241802638,13.5404557981042,-5.2392174255779835
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,14.28909241802638,13.763991917312152,-3.674834519593336
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,14.28909241802638,15.182636546702211,6.2533301803589865
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,14.28909241802638,14.423377787983732,0.9397753617153781
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,14.28909241802638,9.165674339996837,-35.8554478349241
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,14.28909241802638,5.657309233726264,-60.408197608202904
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,14.28909241802638,11.100874990375786,-22.31224583325183
9247,5 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,14.28909241802638,10.10823900202642,-29.25905504485094
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,15.04206456031268,18.420833908631792,22.462138323975374
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,15.04206456031268,12.588194403745929,-16.313386681247845
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,15.04206456031268,8.156745328965906,-45.773764656702475
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,15.04206456031268,7.475753576694456,-50.301013888621036
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,15.04206456031268,7.13293172840403,-52.58010162232838
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,15.04206456031268,6.872023060472986,-54.31462860088844
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,15.04206456031268,17.007616573110514,13.06703614332165
9257,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,15.04206456031268,9.860422609959171,-34.447677907359
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,17.516325801473887,12.63877781373938,-27.8457254278982
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,17.516325801473887,14.266133315177465,-18.55521827541561
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,17.516325801473887,7.818910489291822,-55.36215426734121
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,17.516325801473887,7.486318297693993,-57.26090972192315
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,17.516325801473887,6.309918351904573,-63.97692973161282
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,17.516325801473887,6.918952855520155,-60.49997622824548
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,17.516325801473887,16.838824991907302,-3.8678248923046255
9258,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,17.516325801473887,9.341263692232747,-46.67110101681975
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,15.297627373216962,14.114516661251088,-7.733949083092849
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,15.297627373216962,12.338542204637726,-19.3434255939584
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,15.297627373216962,7.221435901144274,-52.79375209656667
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,15.297627373216962,6.96185352041639,-54.4906321054389
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,15.297627373216962,7.539456027274779,-50.71486680035863
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,15.297627373216962,8.015944778974639,-47.60007821207013
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,15.297627373216962,17.03485903515952,11.356216356688742
9259,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,15.297627373216962,9.636902931940432,-37.00393729806302
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,10.020457294849026,14.572754928469346,45.43003876639851
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,10.020457294849026,11.588947577761342,15.652881268388741
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,10.020457294849026,4.6579756487885575,-53.51533855462893
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,10.020457294849026,7.875016206922131,-21.4106105619526
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,10.020457294849026,5.871680586603579,-41.403067606286875
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,10.020457294849026,5.78744387828946,-42.24371495236578
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,10.020457294849026,13.053928222790745,30.272779362086222
9260,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,10.020457294849026,10.046440663893726,0.259303226191656
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,10.706271631957447,13.631592038014448,27.323427861900406
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,10.706271631957447,10.003242783701078,-6.566514211706337
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,10.706271631957447,4.633453857047268,-56.72205958966384
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,10.706271631957447,7.7600048093949585,-27.5190740889489
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,10.706271631957447,6.072490109260285,-43.281000912265846
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,10.706271631957447,6.074965006955887,-43.25788457652657
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,10.706271631957447,13.574301646088081,26.788317284700412
9261,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,10.706271631957447,10.780968102600632,0.697688917402588
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,10.88864474724733,12.762693460861898,17.21103734317654
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,10.88864474724733,10.817409221004171,-0.6542184807817103
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,10.88864474724733,4.753171764473452,-56.34744382972856
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,10.88864474724733,7.573601296573855,-30.444959199458903
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,10.88864474724733,6.008953345841922,-44.81449725539997
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,10.88864474724733,5.878957153676669,-46.00836660445846
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,10.88864474724733,13.309397910188975,22.23190506379241
9262,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,10.88864474724733,9.785596342681469,-10.130263500833873
9263,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,10.353682601060777,10.033415182918384,-3.093270582870488
9263,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,10.353682601060777,8.460113660002694,-18.28884479097398
9263,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,10.353682601060777,9.39218054588537,-9.286570703615126
9263,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,10.353682601060777,7.118527619152364,-31.246418366900276
9263,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,10.353682601060777,13.790098289633038,33.19027461997131
9263,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,10.353682601060777,10.053410726445756,-2.900145640781539
9264,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,12.52027871314513,9.692203262285034,-22.587959227224548
9264,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,12.52027871314513,7.893282445878637,-36.95601650152226
9264,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,12.52027871314513,9.097184321174202,-27.340400884023424
9264,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,12.52027871314513,6.878939318053928,-45.057618319377504
9264,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,12.52027871314513,13.619103116514658,8.776357368273798
9264,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,12.52027871314513,8.89578153730447,-28.949013507465082
9265,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,11.310382183362952,9.813996129853482,-13.23019884960726
9265,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,11.310382183362952,9.465881323667508,-16.308033007130554
9265,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,11.310382183362952,10.896429985044373,-3.659931128830323
9265,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,11.310382183362952,6.530414988970804,-42.2617654903232
9265,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,11.310382183362952,13.689520908806852,21.0349985250145
9265,Vehicle,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,11.310382183362952,8.957037412626331,-20.80694297137264
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,15.047991503744775,15.761486199259899,4.7414613128773135
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,15.047991503744775,18.18769649814714,20.864611690012133
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,15.047991503744775,15.541455242446348,3.27926646276197
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,15.047991503744775,17.137604399158672,13.886324263898508
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,15.047991503744775,16.356928012819832,8.698413397889817
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,15.047991503744775,8.012934670973008,-46.75080279664601
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,15.047991503744775,13.970631313983914,-7.159494936535251
9275,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,15.047991503744775,11.351135152738276,-24.56710817577559
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,18.067456227398665,17.205029074939706,-4.773373415739172
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,18.067456227398665,16.064878349230714,-11.083895004162855
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,18.067456227398665,15.254003086249732,-15.571938327889404
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,18.067456227398665,17.36654720800808,-3.879400678041673
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,18.067456227398665,16.398241296297314,-9.238793276111803
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,18.067456227398665,7.199133761987358,-60.154137520089165
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,18.067456227398665,14.761977956884609,-18.295205638862512
9276,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,18.067456227398665,13.678243529080072,-24.293473542016976
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,15.38458218861884,16.375080018510673,6.438249786364563
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,15.38458218861884,19.01979423644782,23.628929295968955
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,15.38458218861884,15.702376414555564,2.0656669257603983
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,15.38458218861884,17.439719314855985,13.358420144535929
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,15.38458218861884,17.599892719322927,14.399549520057317
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,15.38458218861884,10.345390276926416,-32.754818102374614
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,15.38458218861884,14.097810640021743,-8.364033113288059
9277,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,15.38458218861884,12.31488599383578,-19.953068319619042
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,13.5108893510452,15.102598308957369,11.780934004829472
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,13.5108893510452,15.362874360215718,13.707350871223353
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,13.5108893510452,15.706079503764142,16.247562212099105
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,13.5108893510452,16.55024519364336,22.495601611621773
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,13.5108893510452,16.131048740023974,19.392945356155096
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,13.5108893510452,10.52450359481099,-22.10354684018771
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,13.5108893510452,9.155106784443689,-32.23905143050075
9278,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,13.5108893510452,12.703012730786218,-5.979448127124844
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,12.904791218149501,14.742248735438386,14.23856834432668
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,12.904791218149501,14.843716266861648,15.024846322079291
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,12.904791218149501,15.651362327541554,21.283344015122317
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,12.904791218149501,16.45351916495186,27.499305388307032
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,12.904791218149501,19.56822049373869,51.63531252034234
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,12.904791218149501,13.115907745967709,1.6359546175477044
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,12.904791218149501,8.511155754717134,-34.04654433504581
9279,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,12.904791218149501,13.944611525234915,8.05762983304212
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,12.832944662659928,14.635434940031843,14.0458041763137
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,12.832944662659928,15.848850161051265,23.501274085337016
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,12.832944662659928,15.78924586394398,23.036810950225743
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,12.832944662659928,16.930020971158527,31.926236855208128
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,12.832944662659928,16.298695290297115,27.006666971155074
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,12.832944662659928,10.233081245480053,-20.25928955140521
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,12.832944662659928,8.410909143451425,-34.45846324012693
9280,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,12.832944662659928,12.398736933648312,-3.3835393234027746
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,13.61738832856912,11.466672472983113,-15.793893834060901
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,13.61738832856912,14.225003704811739,4.462055142892918
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,13.61738832856912,16.197313500927333,18.945814792881833
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,13.61738832856912,15.835560021595306,16.289259287498524
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,13.61738832856912,16.632635282758326,22.14262295702659
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,13.61738832856912,9.616619476546587,-29.379854311923875
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,13.61738832856912,9.135308892777303,-32.91438363690097
9281,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,13.61738832856912,12.848939329895558,-5.643145220889132
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,12.410572179876626,11.393604237776445,-8.194367893441397
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,12.410572179876626,15.002318906747702,20.8833782142093
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,12.410572179876626,16.136432864411013,30.021667257016237
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,12.410572179876626,16.37126792777995,31.913885117444263
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,12.410572179876626,15.39487377952277,24.046446500549756
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,12.410572179876626,9.105544272610839,-26.63074562045408
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,12.410572179876626,9.998053228316895,-19.439224208143756
9282,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,12.410572179876626,10.840640913064542,-12.64995073601587
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,immediate,12.59494776455476,12.105373439979287,-3.887069114754523
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_early,12.59494776455476,14.945470756864463,18.66242747687009
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,peak_sustained,12.59494776455476,15.848037648295529,25.828530173787247
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_early,12.59494776455476,16.00148738642248,27.04687375881421
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,decline_late,12.59494776455476,15.603450305451535,23.886582121153616
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_6hr,12.59494776455476,9.658447088195633,-23.31490952763737
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,post_12hr,12.59494776455476,9.136431297981721,-27.459553872118025
9283,25 mg/kg,Rep1_Dose1,distance_average_other.social.animal.cm,next_day,12.59494776455476,11.298710336390341,-10.291725320309354
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.0526129204396412,0.18953481208140502,260.24385359646385
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.0526129204396412,0.5010768598890659,852.3836648906673
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.0526129204396412,0.3555826980587359,575.8467218459557
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.0526129204396412,0.15974257850618656,203.61853546876776
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.0526129204396412,0.030651849718591542,-41.74083198107948
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.0526129204396412,0.015475124844735063,-70.58683548561329
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.0526129204396412,0.09654554900191036,83.50159655681863
9239,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.0526129204396412,0.052679478949446856,0.12650601648698598
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.17883593180718066,0.30946642620093406,73.04488145849687
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.17883593180718066,0.9865521363981009,451.65207932698496
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.17883593180718066,0.7455468848171566,316.88875232355355
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.17883593180718066,0.15334122026649613,-14.255922332304397
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.17883593180718066,0.0053725736920911225,-96.99580859517438
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.17883593180718066,0.01149010689424874,-93.57505688138933
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.17883593180718066,0.10230232013953701,-42.79543316281737
9240,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.17883593180718066,0.03749530038251749,-79.03368746782688
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.06044312534894139,0.1932592677739819,219.73738395935985
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.06044312534894139,0.4274410025941413,607.1788563653874
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.06044312534894139,0.20723438278921533,242.85848323169952
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.06044312534894139,0.17325200209456054,186.6364058681074
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.06044312534894139,0.012512760381861287,-79.29829023627674
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.06044312534894139,0.008281703971045282,-86.2983525037222
