animal_id,dose_group,event,feature,window,pct_change
9278,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_6hr,-9.46800150339972
9278,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_12hr,-25.540711381419356
9278,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,next_day,-31.571131571131573
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,immediate,55.30730897009967
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_early,162.374541003672
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_sustained,534.5503875968992
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_early,273.48255813953483
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_late,11.199510403916758
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_6hr,-70.00652032166921
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_12hr,-23.435215946843844
9279,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,next_day,-17.383388704318943
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,immediate,-54.367201426024955
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_early,752.4627075710667
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_sustained,916.470588235294
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_early,396.89839572192517
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_late,51.61177470138437
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_6hr,112.8436893663338
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_12hr,-19.587336141214326
9279,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,next_day,-40.76511723570548
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,immediate,-7.402597402597398
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_early,350.95162147793724
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_sustained,532.5387205387206
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_early,363.36868686868684
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_late,62.626262626262594
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_6hr,3.438119512885867
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_12hr,-57.385281385281395
9280,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,next_day,-31.65714285714284
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,immediate,-91.85750636132316
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_early,1168.3005222981114
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_sustained,1445.0381679389309
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_early,916.7938931297708
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_late,125.32638938431906
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_6hr,97.79774370060123
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_12hr,86.12443423630341
9280,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,next_day,99.71478902776616
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,immediate,-10.24881516587678
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_early,238.33476949590695
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_sustained,473.3438651922065
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_early,370.3959320695103
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_late,56.26678515007898
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_6hr,-25.6505616991399
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_12hr,-54.68300831326237
9281,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,next_day,-29.86531885536026
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,immediate,-64.97584541062803
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_early,1014.6086956521739
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_sustained,1432.3067632850243
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_early,1098.3514492753625
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_late,63.612836438923416
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_6hr,89.3478260869565
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_12hr,46.9908466819222
9281,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,next_day,127.23880597014927
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,immediate,-92.86723163841809
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_early,1015.0462249614791
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_sustained,1963.272128060264
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_early,1701.7372881355936
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_late,410.3495762711866
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_6hr,190.8584431889517
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_12hr,68.38010558488472
9282,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,next_day,-13.594185797039248
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,immediate,-84.28184281842819
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_early,2515.658536585366
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_sustained,3336.775067750678
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_early,2561.2804878048782
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_late,441.60278745644615
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_6hr,188.78048780487805
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_12hr,-2.4646983311938166
9282,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,next_day,148.08882417182383
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,immediate,21.90637337845458
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_early,355.51761267497307
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,peak_sustained,737.394247038917
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_early,550.9743372814439
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,decline_late,61.49746192893401
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_6hr,-1.8925863257504492
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,post_12hr,-27.999223322515338
9283,25 mg/kg,Rep1_Dose1,animal_bouts.locomotion,next_day,-29.153547944912077
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,immediate,-90.7936507936508
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_early,918.590476190476
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,peak_sustained,1274.5079365079364
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_early,764.7063492063492
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,decline_late,-11.356009070294785
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_6hr,62.28571428571426
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,post_12hr,13.383458646616523
9283,25 mg/kg,Rep1_Dose2,animal_bouts.locomotion,next_day,21.194029850746272
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-94.98069498069499
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,426.2203530060673
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,570.9137709137709
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,338.4362934362935
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,-28.591330653186326
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,-12.64273391932966
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,-21.90895214151027
9284,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,-48.8443433648913
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,81.4324817518248
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,695.647810218978
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,729.7708840227084
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,413.1736618004865
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,11.650758001122952
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,-46.22985814626087
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-50.437956204379574
9284,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,-26.808886571660288
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-100.0
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,487.43466898954705
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,671.5447154471545
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,317.6117886178863
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,-18.606990193613264
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,4.229372080954857
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,4.584987710342229
9285,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,-38.75709989976611
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,98.30607476635514
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,640.0908618899274
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,643.0287296642439
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,370.2686915887851
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,36.97750847283557
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,14.885675659789552
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-69.21534267912773
9285,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,-20.49770063788753
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-84.01639344262296
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,195.411299765808
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,576.6393442622953
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,121.10655737704919
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,-39.36116275139428
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,-23.02929891873037
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,-31.728936332443762
9286,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,-36.06557377049178
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,84.30000000000001
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,667.7226666666667
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,671.1715555555556
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,291.6213333333333
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,-5.003956043956052
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,-30.013584905660384
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-43.352000000000004
9286,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,-19.566984126984124
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-94.47194719471948
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,766.0616061606161
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,1165.3098643197654
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,656.4218921892189
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,24.505693812624514
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,23.250450045004513
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,-3.5971223021582706
9287,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,0.4604164120115657
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,-7.836990595611305
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,756.9696969696969
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,894.3434343434344
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,486.9696969696968
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,79.92094861660077
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,69.0700104493208
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-55.371900826446286
9287,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,-3.715415019762837
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-96.40557939914163
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,434.1042759497694
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,654.8283261802575
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,349.0629470672388
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,-30.054518037350658
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,-13.733905579399142
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,-54.69478494457653
9288,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,-42.4892703862661
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,38.10531557326027
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,658.0625752105893
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,746.7188126754911
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,426.11612515042117
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,-6.859205776173281
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,-69.13149923233331
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-13.512119649303761
9288,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,11.094019777115031
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-53.36426914153133
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,471.71951533900483
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,744.7976282547048
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,482.03982985305475
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,38.786814656884246
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,15.617749419953594
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,-53.699777996628214
9289,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,-49.33402079573773
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,39.72863192463916
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,928.4795321637425
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,1099.353940406572
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,726.4118629908104
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,107.10471831753294
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,27.093596059113334
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-49.61429547895714
9289,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,-1.0395554102647662
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-61.100917431192656
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,493.6162079510704
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,902.1916411824672
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,476.39525993883797
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,-31.808010740657856
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,-24.21516628440365
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,-16.891144511679357
9290,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,-42.89524215916363
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,-67.24845995893224
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,850.6826614791597
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,953.6071184120466
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,551.0609171800137
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,86.26264868564661
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,59.01900107007545
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-48.89256593768068
9290,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,9.531277789454965
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-94.17582417582418
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,805.7806776556776
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,1126.3125763125763
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,736.9826007326006
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,86.44465290806751
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,51.97458791208791
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,5.950432546177219
9291,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,-13.653207257858439
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,-69.0242494226328
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,362.9472063530651
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,472.8560431100847
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,204.17628945342568
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,-6.597590662255798
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,-81.32257749731646
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-68.26834682391983
9291,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,-36.50597370478803
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,immediate,-38.84615384615386
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_early,551.8830128205127
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,peak_sustained,1315.2207977207977
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_early,817.5908119658118
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,decline_late,69.04315196998121
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_6hr,101.72275641025638
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,post_12hr,99.02709583560643
9292,25 mg/kg,Rep2_Dose1,animal_bouts.locomotion,next_day,27.6013714967203
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,immediate,-53.276047261009666
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_early,-27.20899994346769
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,peak_sustained,359.34837092731846
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_early,156.87790905836025
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,decline_late,-33.9971550497866
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_6hr,-55.07480976082056
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,post_12hr,-43.749804469565035
9292,25 mg/kg,Rep2_Dose2,animal_bouts.locomotion,next_day,-36.1316677520573
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,immediate,-55.85722422631479
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_early,-84.00158793171893
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_sustained,-68.60140708393983
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_early,-41.42593214645615
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_late,-28.93013100436682
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_6hr,-74.51836629848447
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_12hr,14.44071212630165
9239,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,next_day,-17.367176128093163
9239,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_early,-86.65872543180464
9239,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_sustained,57.45551881593448
9239,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_early,42.12328767123285
9239,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_late,21.79327521793275
9239,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_6hr,-21.87361908970394
9239,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_12hr,21.349816237888387
9239,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,next_day,38.50189449140191
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,immediate,-60.24289531212048
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_early,-79.4540375825292
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_sustained,-79.21787709497208
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_early,-85.61237645036528
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_late,-88.74301675977655
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_6hr,-68.2155767334867
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_12hr,-25.903738719381202
9240,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,next_day,-80.30027932960894
9240,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_early,263.2850241545893
9240,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_sustained,1050.4469987228606
9240,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_early,780.5555555555554
9240,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_late,712.1212121212121
9240,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_6hr,562.3655913978494
9240,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_12hr,502.7100271002708
9240,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,next_day,717.0212765957443
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,immediate,-71.92028985507247
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_early,-58.53456439393939
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_sustained,-71.29629629629629
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_early,13.33133012820513
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_late,-62.326388888888886
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_6hr,-73.40686274509804
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_12hr,31.526442307692292
9241,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,next_day,-37.77126736111111
9241,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_early,-85.3395616241466
9241,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_sustained,-56.6828156169849
9241,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_early,-41.32231404958677
9241,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_late,-19.008264462809926
9241,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_6hr,-13.623033857637951
9241,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_12hr,-69.36101592420883
9241,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,next_day,-11.65816775101109
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,immediate,24.492604059167526
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_early,-79.03050108932462
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_sustained,-81.25080097398437
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_early,2.6107480029048715
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_late,-11.92810457516339
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_6hr,-66.4488017429194
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_12hr,4.8067770797639655
9242,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,next_day,15.522875816993464
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,immediate,-35.714285714285715
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_early,-60.551948051948045
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_sustained,104.69924812030075
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_early,26.702657807308967
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_late,39.17173252279634
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_6hr,-3.5714285714285636
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,post_12hr,-12.079831932773098
9242,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,next_day,57.919254658385086
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,immediate,-76.61943319838056
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_early,-43.23717948717949
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,peak_sustained,-9.508547008547016
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_early,93.59686609686612
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,decline_late,-100.0
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_6hr,25.74786324786326
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,post_12hr,42.56596962907643
9243,5 mg/kg,Rep1_Dose1,animal_bouts.climbing,next_day,106.97115384615385
9243,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,immediate,-100.0
9243,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_early,-90.625
9243,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,peak_sustained,16.20065789473684
9243,5 mg/kg,Rep1_Dose2,animal_bouts.climbing,decline_early,-15.188953488372112
