cage_id,animal_id,night_date,active_duration,active_bout_count,active_mean_bout,inactive_duration,inactive_bout_count,inactive_mean_bout,locomotion_duration,locomotion_bout_count,locomotion_mean_bout,feeding_duration,feeding_bout_count,feeding_mean_bout,drinking_duration,drinking_bout_count,drinking_mean_bout,climbing_duration,climbing_bout_count,climbing_mean_bout,inferred_sleep_duration,inferred_sleep_bout_count,inferred_sleep_mean_bout,total_duration,total_distance,active_distance,inactive_distance,locomotion_distance,feeding_distance,drinking_distance,climbing_distance,inferred_sleep_distance,physically_demanding,sleep_related,feeding_resourcing,activity_amplitude,sleep_fragmentation,active_fragmentation,exploration_intensity,PC1,PC2,PC3,PC4,PC5,cluster_k2,cluster_k4,phase_k2,phase_k4
4922,9261,2025-01-12,25877,2896,8.93542817679558,10231,1967,5.201321809862735,2635,1264,2.0846518987341773,4440,630,7.0476190476190474,163,77,2.116883116883117,4457,1023,4.356793743890518,3638,45,80.84444444444445,83799,63364.185352024586,11784.696814097493,2384.1524321667002,9942.58356873972,2258.7572168936676,72.56701836883298,17974.175622121842,139.0735059766578,7092,3638,4603,28512,0.01236603462489695,0.11190973027281861,2.2222910725642544,0.26678421583393236,0.9052280894819061,-2.300420232656402,1.2500385906821203,0.7163975317656421,1,2,Low Activity (Diestrus-like),Metestrus
4922,9261,2025-01-13,25971,2668,9.734257871064468,12572,1866,6.737406216505895,2051,1038,1.9759152215799614,4304,493,8.730223123732252,142,69,2.0579710144927534,2606,517,5.040618955512572,5755,65,88.53846153846153,82390,44057.0847971248,10779.552658852377,1818.0948662574833,7201.349782533138,1715.7681445061357,59.67085267404812,10004.485274154256,151.9777126979278,4657,5755,4446,28022,0.011292564280750522,0.10272601262898506,1.572175883992606,-3.384968762619105,2.109657536119743,-1.1547448057397027,1.6052960791930753,0.36011947522994764,1,3,Low Activity (Diestrus-like),Diestrus
4922,9261,2025-01-14,27117,2943,9.214067278287462,9784,1919,5.098488796248046,2576,1304,1.9754601226993864,4591,596,7.703020134228188,98,56,1.75,3723,658,5.6580547112462005,3982,35,113.77142857142857,84547,55326.2404034277,11983.344278541586,2007.5569447208993,9571.805882479659,2118.2017209295664,46.9145286356796,13066.045165450345,82.98307489096555,6299,3982,4689,29693,0.008787346221441126,0.10852570248543403,1.8632127838427863,-0.8014342178702827,0.10627856287815332,-1.3349783801079746,2.0136818684881597,1.335828397096638,1,2,Low Activity (Diestrus-like),Metestrus
4922,9261,2025-01-16,25782,2842,9.071780436312457,10460,1668,6.270983213429257,2931,1431,2.048218029350105,3896,602,6.471760797342193,104,50,2.08,4027,727,5.53920220082531,4491,54,83.16666666666667,83578,55558.90388815301,12476.76794644848,1648.7689070608496,10789.826154168872,1939.4268211168,44.15715766492775,12439.220557925646,126.30125773466264,6958,4491,4000,28713,0.012021371326803205,0.11022766939456231,1.9349064528854567,-0.6224645686640239,1.1103650398773695,-1.119787249201483,1.0614576579236217,0.5780301494875898,1,2,Low Activity (Diestrus-like),Metestrus
4922,9261,2025-01-17,25010,2542,9.838709677419354,15111,1765,8.561473087818698,1520,811,1.87422934648582,3808,364,10.461538461538462,168,64,2.625,1559,279,5.587813620071684,7465,93,80.26881720430107,87372,30628.4503852363,9605.61906104731,1308.3129838549864,5231.550446612633,1235.0361684039542,30.93610798670679,3600.6756741634326,298.9107671959755,3079,7465,3976,26530,0.012456469327618538,0.1016352804765903,1.1544401034727791,-6.006353256102061,3.844801979078994,-0.40313877807752446,1.1642195673358418,-0.5644922223828767,1,3,Low Activity (Diestrus-like),Diestrus
4922,9261,2025-01-18,26839,2427,11.058508446641945,11769,1404,8.382478632478632,2034,1068,1.904494382022472,4436,513,8.647173489278753,117,50,2.34,2558,505,5.065346534653465,6450,66,97.72727272727273,84488,41479.82149275398,12137.406289200186,1280.4665120027316,7561.11232359249,1760.450166101984,30.878590611025345,6340.839301682672,372.8093626975118,4592,6450,4553,28873,0.010230971942334521,0.090424739195231,1.4365803661686631,-4.054562598257506,1.9682138123588988,-1.0783001132035728,2.2656347300065693,1.1436083724323969,1,3,Low Activity (Diestrus-like),Diestrus
4922,9261,2025-01-19,26001,2785,9.33608617594255,11283,1627,6.9348494161032574,2746,1335,2.0569288389513107,4135,580,7.129310344827586,101,58,1.7413793103448276,3170,596,5.318791946308725,5555,52,106.82692307692308,84764,50106.75094151499,12561.678852121597,1712.1559265744079,9413.270397845286,1890.663965408321,40.940218173940806,9234.640946895412,207.6580335983445,5916,5555,4236,28747,0.009359251259899209,0.10710714560418429,1.7429647607317027,-1.9404112544917391,1.584086799891154,-0.465004951966289,1.8188325612700857,1.058028656303199,1,3,Low Activity (Diestrus-like),Diestrus
4922,9261,2025-01-20,27466,3004,9.143142476697736,9733,1867,5.213176218532405,2755,1395,1.974910394265233,4542,619,7.337641357027463,126,51,2.4705882352941178,3246,752,4.316489361702128,3123,46,67.8913043478261,80034,51784.06830858116,13408.956443313833,1753.477378832857,9722.299734555405,2143.6855834420694,44.668309903421964,9786.341787040532,132.8557156222652,6001,3123,4668,30221,0.0147247119078105,0.10936760476207813,1.7134560356224326,-0.8187258454017353,-0.9317673610416263,-1.8160400955569127,1.2017287597612862,-0.39416296180318766,1,2,Low Activity (Diestrus-like),Metestrus
4922,9261,2025-01-21,25084,3626,6.917815774958632,12671,1532,8.27088772845953,3812,1924,1.9812889812889813,2070,443,4.672686230248307,139,101,1.3762376237623761,1633,462,3.534632034632035,6701,73,91.79452054794521,81037,41876.261301532875,12842.098212832843,887.6489542358071,12233.515470781855,1367.999964174207,57.56929950594693,3485.4380675015364,312.44989112446024,5445,6701,2209,28896,0.010892270963891375,0.14454853498106437,1.4491560127879322,-1.7690047451449238,1.9178320727026927,3.4694361388612305,-0.06530949823868329,-0.6419739963302945,1,3,Low Activity (Diestrus-like),Diestrus
4922,9262,2025-01-10,26095,3477,7.505033074489503,10013,2061,4.8583212032993695,3156,1641,1.923217550274223,2925,813,3.5977859778597785,139,82,1.6951219512195121,3936,950,4.143157894736842,2675,40,66.875,78478,61141.86045653633,13831.640819274273,1897.9754722696473,11117.923200821404,1889.6584130737838,76.56336181090997,13877.236890341235,148.48121525862695,7092,2675,3064,29251,0.014947683109118086,0.1332388105456775,2.0901770975159417,1.1621145539313358,-0.5120340813152839,-0.8497800253071003,-0.7360149882053773,-0.6697506937503719,0,2,High Activity (Estrus-like),Metestrus
4922,9262,2025-01-11,25554,3265,7.826646248085758,10392,1555,6.682958199356913,3444,1865,1.8466487935656837,3105,711,4.367088607594937,65,41,1.5853658536585367,3810,903,4.219269102990033,4669,57,81.91228070175438,80752,55972.58895657436,14151.5474299487,1622.3204831057187,12518.482544303697,1757.3997715199723,39.47676544321688,10610.841665665379,129.7315258246107,7254,4669,3170,28998,0.012205567451820129,0.12776364703580512,1.9301558314622695,0.39480846584563273,1.002372138569189,0.39310953233191576,0.380069475541945,-0.14684741695379566,1,2,Low Activity (Diestrus-like),Metestrus
4922,9262,2025-01-12,27295,3555,7.677918424753868,7778,1925,4.040519480519481,3472,1914,1.814002089864159,4085,783,5.217113665389528,79,50,1.58,4655,957,4.864158829676071,1656,20,82.8,81784,64626.66394816637,14394.833588253756,1874.4511112885357,12961.675999451845,2634.301507873105,31.607207175468254,14360.666368840826,38.11763856335508,8127,1656,4164,30767,0.012070006035003017,0.13023886283704572,2.1004505963392606,2.560652668300308,-2.071699011100726,-1.03834714143224,0.8058381515536127,0.12103369238669558,0,2,High Activity (Estrus-like),Metestrus
4922,9262,2025-01-13,27516,3207,8.5799812909261,10942,1727,6.335842501447597,2722,1473,1.8479293957909029,3920,589,6.6553480475382,165,92,1.7934782608695652,2020,462,4.372294372294372,3903,53,73.64150943396227,81146,45864.94474801414,12757.717730315138,967.9439217077202,9817.921761508322,1789.7193779341358,58.15076831143626,4701.596663026579,115.3311224155413,4742,3903,4085,30238,0.013575819672131147,0.11654613511647345,1.516748065346544,-2.051388830888938,-0.6928408200305223,-0.15076944618453123,0.9017951812171467,-0.5093854530534586,1,2,Low Activity (Diestrus-like),Metestrus
4922,9262,2025-01-14,27371,3384,8.088356973995271,9497,1694,5.606257378984652,3286,1790,1.835754189944134,3071,594,5.17003367003367,124,76,1.631578947368421,3046,455,6.694505494505495,2800,39,71.7948717948718,82751,49865.27937272403,14601.730610290146,1062.983042006039,11663.403591197743,1999.108843458431,53.463996123925256,6444.383427679918,85.85640407922027,6332,2800,3195,30657,0.013923598714744734,0.12362998684787374,1.626501382109858,-0.25913277189874223,-1.6903540092323353,0.0701403107229226,-0.13410231264905956,-0.3387934615481934,1,1,Low Activity (Diestrus-like),Proestrus
4922,9262,2025-01-16,26913,3390,7.9389380530973455,9961,1626,6.126076260762607,3241,1725,1.8788405797101448,4241,678,6.255162241887906,109,64,1.703125,3085,675,4.57037037037037,3466,48,72.20833333333333,84133,50573.81686683023,13864.608709513377,1391.8111980817491,11319.772646321644,2089.4668653438835,45.24419188158868,7046.386219103098,98.83598067741646,6326,3466,4350,30154,0.013844822613210269,0.1259567511332392,1.6771287304536637,-0.2047754481797247,-0.8299480791998448,-0.23108887452066273,1.108057199689765,-0.9373163920632546,1,2,Low Activity (Diestrus-like),Metestrus
4922,9262,2025-01-17,27527,3131,8.791759821143405,12269,1735,7.071469740634006,2541,1368,1.8574561403508771,3774,565,6.679646017699115,160,86,1.8604651162790697,863,209,4.1291866028708135,4917,62,79.30645161290323,84294,34878.14413161608,12450.069866368278,793.3718559346585,8257.47294230755,1438.8538798127247,65.81801323211289,1892.6665576387804,188.9131374039862,3404,4917,3934,30068,0.012606750711671411,0.11373873873873874,1.1599369494035743,-3.8800465707185783,-0.11306349960159587,0.6184884102543797,1.0338097877323407,-0.6272632856380554,1,3,Low Activity (Diestrus-like),Diestrus
4922,9262,2025-01-18,27201,2846,9.557624736472242,12244,1505,8.135548172757476,2476,1376,1.7994186046511629,4293,587,7.313458262350937,103,53,1.9433962264150944,1279,278,4.600719424460432,5147,65,79.18461538461538,82929,37281.85510761352,12663.017148126999,1005.7392239428535,8709.198643015116,1708.2701354209464,45.9859326693224,3162.0379034191137,132.96594089494067,3755,5147,4396,29677,0.012626262626262626,0.10462465995147416,1.2562118440465502,-3.7871186485420334,0.4234612688514724,-0.047249977443199316,1.593857895532164,-0.5116040562746687,1,3,Low Activity (Diestrus-like),Diestrus
4922,9262,2025-01-19,28425,3193,8.902286251174445,9155,1515,6.042904290429043,3018,1700,1.775294117647059,5008,668,7.497005988023952,105,66,1.5909090909090908,2602,508,5.122047244094488,3395,41,82.8048780487805,83669,46172.22585667397,14841.877829029068,997.0388607855663,10159.172002657353,2787.1780533685924,46.3474056497662,5553.36156489399,66.411456271985,5620,3395,5113,31443,0.012073027090694936,0.1123267431224935,1.4683954285928624,-1.1366290639599976,-1.744511176230418,-0.5312450010391951,2.265669534888068,-0.1136420451885786,1,2,Low Activity (Diestrus-like),Metestrus
4922,9262,2025-01-20,28477,3360,8.47529761904762,6369,1471,4.329707681849082,3938,2043,1.9275575134605971,4447,843,5.275207591933571,100,60,1.6666666666666667,4416,749,5.895861148197596,1347,24,56.125,80466,64210.96464467094,15558.588763361222,1273.7517456760402,13158.624651457567,3249.3595377270276,58.68603157116469,10667.585898128575,56.6544465212636,8354,1347,4547,32415,0.017804154302670624,0.11798581361050636,1.9808417030068775,2.2880343839671506,-3.616048626456742,-1.6803344105941378,0.7585350417748974,-0.6763361728081179,0,2,High Activity (Estrus-like),Metestrus
4922,9262,2025-01-21,28259,3468,8.148500576701268,7363,1277,5.765857478465152,4358,2071,2.104297440849831,4781,858,5.572261072261072,229,101,2.267326732673267,3220,747,4.310575635876841,3636,35,103.88571428571429,78012,50851.28636942648,13358.30436752656,460.7145311222216,14294.38591094726,2625.068942436677,89.10691618426216,7205.271062291906,17.680501129728565,7578,3636,5010,32617,0.00962331591971405,0.1227176220806794,1.5589946155321137,0.7942720883607253,-2.116490047949068,1.0450012448108779,2.8690977806696227,1.394050396441387,1,2,Low Activity (Diestrus-like),Metestrus
4923,9263,2025-01-10,28580,3096,9.231266149870802,8464,1971,4.294266869609335,2858,1441,1.9833448993754337,601,281,2.1387900355871885,144,102,1.411764705882353,3298,620,5.319354838709677,1885,28,67.32142857142857,78523,57747.2818511004,13468.162941531067,1590.5608657366683,9927.553025757794,526.9460296445756,25.837569946685093,13015.08742471773,39.19975724739214,6156,1885,745,31438,0.014846235418875928,0.10832371155662852,1.83680402847102,-0.355953630586789,-2.3627800052004604,-1.0798117884990965,-2.901498663439829,1.3479443159695608,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-11,28802,3251,8.8594278683482,7622,2043,3.730788056779246,3093,1558,1.985237483953787,1136,454,2.502202643171806,103,68,1.5147058823529411,3683,768,4.795572916666667,1542,22,70.0909090909091,79269,57840.13867248828,13412.931355154122,2049.783025525803,10730.274345587632,733.5145487865828,26.65534602454061,13793.958547387469,63.54152964783901,6776,1542,1239,31895,0.014257939079714841,0.11287018713328473,1.813397876614255,0.5567612561947651,-2.845640320060755,-1.12508676329522,-2.317372399075253,1.1381751606541515,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-12,28053,3176,8.832808564231739,7794,1801,4.327595780122154,3351,1689,1.9840142095914743,1647,621,2.652173913043478,91,52,1.75,4002,725,5.52,1974,30,65.8,79447,59820.617432202685,13766.842389974852,1385.225260086256,11875.531814957096,886.124400872407,13.137337586631306,13413.424359117087,46.1599275175233,7353,1974,1738,31404,0.015189873417721518,0.11321023739930135,1.9048118908518608,0.8501970900528902,-2.267262117600409,-1.0594053443845013,-1.8044603730094415,0.7402883234289718,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-13,28170,3100,9.087096774193549,12008,2165,5.546420323325635,1861,1009,1.844400396432111,1825,609,2.9967159277504103,250,91,2.7472527472527473,1161,246,4.719512195121951,4043,50,80.86,84900,31144.4209230662,11085.907729225255,970.3422238727685,5574.974310624313,651.7236196870284,25.305152209455063,3266.1413836057527,122.37972173687191,3022,4043,2075,30031,0.012363996043521267,0.11004224202193745,1.0370411868362481,-4.509934161544225,-0.7116659590880249,-0.01269918281853358,-1.1659574972086375,0.5367525878448941,1,3,Low Activity (Diestrus-like),Diestrus
4923,9263,2025-01-14,29097,3070,9.47785016286645,7049,1725,4.086376811594203,3062,1480,2.0689189189189188,2412,730,3.304109589041096,67,45,1.488888888888889,3992,560,7.128571428571429,721,12,60.083333333333336,81043,54531.163614658544,13637.460100520511,1065.4374797804112,10372.70391927514,1222.7499866529124,20.715567514269125,10384.509067164077,16.21841497525312,7054,721,2479,32159,0.01662049861495845,0.10550553302632483,1.695620759162268,0.48442830596567044,-3.9213629184663117,-2.359541910773883,-1.5159782906060373,0.31200416606536263,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-16,29296,2764,10.599131693198263,8907,1541,5.780012978585334,2845,1401,2.030692362598144,2339,746,3.135388739946381,35,29,1.206896551724138,2152,384,5.604166666666667,3476,49,70.93877551020408,83460,45929.5955660277,13618.84592652148,1250.9209386038897,9178.220515397792,1125.5268361459673,13.983186244955036,6623.801856945762,113.5524538950547,4997,3476,2374,32141,0.014092608570606844,0.09434413079837527,1.428958856512591,-2.4451101315400834,-1.8195888034733008,-0.8206234880837167,-0.5702646523260747,0.7067581494568003,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-17,30155,2737,11.017537449762514,10736,1975,5.435949367088607,1532,836,1.832535885167464,2171,662,3.2794561933534743,144,77,1.87012987012987,777,162,4.796296296296297,3434,49,70.08163265306122,82236,28264.32727219726,11465.391232407666,797.8433807174645,4614.020975328773,762.0826824070417,25.960803933591084,2153.898552841854,73.36559820488225,2309,3434,2315,31687,0.014264919941775837,0.09076137418755803,0.8919568061157934,-5.37804413275616,-2.049828931673765,-1.3217704389815987,-1.02910814933269,0.39739287605866225,1,3,Low Activity (Diestrus-like),Diestrus
4923,9263,2025-01-18,29314,2984,9.82372654155496,10350,1906,5.430220356768101,2132,1170,1.8222222222222222,1425,494,2.8846153846153846,131,75,1.7466666666666666,1404,266,5.2781954887218046,3420,45,76.0,82360,37123.207429985276,12915.872533717102,1127.3498072588882,6879.413526659422,643.3105232426074,21.111505936730627,3657.2004742524414,134.2657599277371,3536,3420,1556,31446,0.013154048523823443,0.10179089203479448,1.1805007609624216,-3.771579583627867,-1.7802444466226346,-0.32300836606891203,-1.5958583403567268,0.7262063697624185,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-19,29524,3129,9.43560242889102,8510,1687,5.044457617071725,3086,1623,1.9014171287738755,1706,576,2.9618055555555554,59,39,1.5128205128205128,2080,361,5.761772853185596,2993,37,80.89189189189189,81929,44923.10947783303,14174.737203828934,1173.0257935855398,9455.059066828824,924.5775013254973,9.792162818361033,5691.508705297928,84.08981777472984,5166,2993,1765,32610,0.012358049432197728,0.10597798475867909,1.3775446774963365,-1.788334917679655,-2.5713607183261944,0.19451594694303187,-1.046241191112929,0.9912972658569187,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-20,28398,3310,8.579456193353474,8506,2108,4.035104364326376,3194,1463,2.183185235816815,985,473,2.0824524312896404,227,84,2.7023809523809526,3102,496,6.254032258064516,1096,17,64.47058823529412,78770,51638.952378477974,13694.003590609713,1285.4466921395142,11380.615905677585,907.3650324385053,25.041083743731317,8495.879314921487,26.45052489804564,6296,1096,1212,31592,0.015496809480401094,0.11655339976759745,1.6345061367542801,-0.11589367938323607,-3.3859253768682285,-0.6933607288624816,-2.6987383797310764,0.9108585795884979,1,1,Low Activity (Diestrus-like),Proestrus
4923,9263,2025-01-21,27890,4038,6.9068845963348195,8595,1867,4.603642206748795,5248,2435,2.1552361396303903,1263,534,2.365168539325843,22,15,1.4666666666666666,1467,413,3.5520581113801453,2729,39,69.97435897435898,75690,54037.23665283139,14540.649055478289,1255.4840769178431,17809.530273278473,647.8870112319591,11.071394764509426,5852.61844319646,50.13544303463309,6715,2729,1285,33138,0.014285714285714285,0.1447778853393568,1.6306236353792023,1.4915701874090297,-3.064448133808417,3.469947270825289,-1.5943781065128257,-0.956668421710086,0,1,High Activity (Estrus-like),Proestrus
4923,9264,2025-01-10,25919,3134,8.2702616464582,10609,1889,5.6161990471148755,3617,1719,2.10413030831879,986,448,2.200892857142857,65,50,1.3,3055,584,5.2311643835616435,4015,48,83.64583333333333,80849,61663.01355479225,13090.403555549066,2044.704463438652,14525.638432593418,636.3136867639084,20.34028814726214,13147.715376461274,175.875849729263,6672,4015,1051,29536,0.01195219123505976,0.1209104938271605,2.08765323339514,0.08951037945120972,0.4429266520362918,1.0017156171323267,-1.838235025129301,1.0106230370031037,1,1,Low Activity (Diestrus-like),Proestrus
4923,9264,2025-01-11,28511,3297,8.64755838641189,8247,1891,4.36118455843469,3658,1845,1.9826558265582657,1228,546,2.249084249084249,245,126,1.9444444444444444,2784,523,5.323135755258126,2100,29,72.41379310344827,79151,58636.631710503105,13651.040715982374,1462.3001773581782,14259.257163833172,556.1512529442196,49.581550466259166,11573.471283100567,40.90538398256206,6442,2100,1473,32169,0.013802950975725845,0.11563552188552188,1.822711585654433,0.31699855889037015,-2.746213870489728,0.5050543809429623,-1.7515021365577557,1.7090233189704043,1,1,Low Activity (Diestrus-like),Proestrus
4923,9264,2025-01-12,27072,3548,7.630214205186021,8861,1917,4.622326551904017,4576,2130,2.148356807511737,876,370,2.3675675675675674,183,88,2.0795454545454546,2691,512,5.255859375,2600,28,92.85714285714286,77727,63457.39748637787,14330.410325549758,1694.3716077101108,18005.688716000815,535.8599924387385,32.09583165206752,10227.182709677047,47.90115530957992,7267,2600,1059,31648,0.010765090349865437,0.131053078713109,2.0050364146221957,1.4944483057194016,-1.9366247832652987,2.3943323507644907,-1.6345489121603272,1.7935228347936731,0,1,High Activity (Estrus-like),Proestrus
4923,9264,2025-01-13,27707,3670,7.549591280653951,9540,2048,4.658203125,4014,1890,2.123809523809524,1229,488,2.5184426229508197,428,95,4.505263157894737,1939,305,6.357377049180328,2841,38,74.76315789473684,83235,53943.154280276205,13156.709970524764,1238.4300308906345,15577.14785391805,582.4507288232102,25.353621260286623,6312.385696225944,64.2272722226102,5953,2841,1657,31721,0.013370865587614356,0.1324527212357442,1.7004966357819875,-0.26212576745075583,-2.315987795867519,2.342404189762309,-1.4713480505561758,1.4908414292778205,1,1,Low Activity (Diestrus-like),Proestrus
4923,9264,2025-01-14,27430,3446,7.959953569355775,10785,2240,4.814732142857143,3087,1413,2.1847133757961785,1524,417,3.6546762589928057,98,78,1.2564102564102564,1898,318,5.968553459119497,2686,37,72.5945945945946,82767,44561.88941654383,11932.309416603248,1195.3452092232747,11586.04770578544,790.6705834080994,32.01823996240643,5694.339354814025,86.9998636902453,4985,2686,1622,30517,0.013770003721622627,0.12562429368233022,1.4601838068203628,-1.3811770911226908,-1.688554498579898,0.6262295344730214,-1.8999024977026266,-0.4534973529044701,1,1,Low Activity (Diestrus-like),Proestrus
4923,9264,2025-01-16,24569,3197,7.6850172036284015,11983,1666,7.192677070828331,3852,1914,2.012539184952978,1286,416,3.0913461538461537,69,41,1.6829268292682926,2796,519,5.38728323699422,6473,67,96.61194029850746,85855,61542.59057306839,13726.807060873223,1688.4149354044232,15950.348939123636,753.3000803629434,18.317908057155293,10665.848735326468,291.24343449820833,6648,6473,1355,28421,0.010349088662341674,0.1301180301180301,2.1653152689138127,-0.40682003861916893,2.6140945297000275,2.666306775578536,-0.8459859140458144,0.8503603116179672,1,3,Low Activity (Diestrus-like),Diestrus
4923,9264,2025-01-17,26757,3016,8.871684350132625,11985,1768,6.778846153846154,2908,1475,1.9715254237288136,1056,386,2.7357512953367875,45,28,1.6071428571428572,1550,285,5.43859649122807,5228,72,72.61111111111111,83437,43899.86053973166,12900.255899462163,1468.334159744185,10721.756807021136,543.4438528128458,14.273167987728211,4861.234376538982,214.45766302688935,4458,5228,1101,29665,0.013769363166953529,0.11271395470513491,1.4798038340096966,-3.0525683208936845,0.7645080892733814,1.2295422418181803,-1.7583206952397936,-0.19075814192195534,1,3,Low Activity (Diestrus-like),Diestrus
4923,9264,2025-01-18,25485,3153,8.08277830637488,12605,1764,7.145691609977324,3414,1633,2.090630740967544,1441,423,3.4066193853427897,157,77,2.038961038961039,1696,280,6.057142857142857,6473,58,111.60344827586206,81535,47016.860794249034,12712.66547398941,1210.7311866277564,12709.408638192257,705.5279765838104,29.614573746819733,4913.801286176049,156.41213554619833,5110,6473,1598,28899,0.008958912573370404,0.12371498077375814,1.626880996340797,-2.461699216444898,1.8448199048594858,2.7349954798056166,-0.5053699009581641,1.2710844249129227,1,3,Low Activity (Diestrus-like),Diestrus
4923,9264,2025-01-19,26178,3304,7.923123486682809,10528,1665,6.323123123123123,4060,2010,2.0199004975124377,1851,651,2.8433179723502304,69,29,2.3793103448275863,2434,404,6.024752475247524,5066,53,95.58490566037736,83314,56378.84684866863,14076.658913455969,1544.547590124303,15293.939034989904,1039.8651632813235,14.84077526324039,7464.052787467748,212.44431709659108,6494,5066,1920,30238,0.010459838168541543,0.12620802933649108,1.8644415109186359,-0.3344498311313895,0.399367382183974,2.418909749230811,-0.35091212496338775,0.8060133078418664,1,1,Low Activity (Diestrus-like),Proestrus
4923,9264,2025-01-20,27218,3459,7.868748193119399,8526,1890,4.511111111111111,4220,1975,2.1367088607594935,1212,486,2.493827160493827,409,115,3.5565217391304347,3236,586,5.522184300341297,2911,27,107.81481481481481,82020,64970.032423148696,14164.835780214426,1535.0729656697774,17043.392402959566,764.6664518546611,43.22727510680657,10792.225943480435,73.46691300716408,7456,2911,1621,31438,0.009271978021978022,0.12708034828612366,2.0665425879687236,1.1363901463214623,-1.6405047090045175,2.071585090304963,-0.8944542868018809,3.4014262892130525,0,1,High Activity (Estrus-like),Proestrus
4923,9264,2025-01-21,27461,3688,7.446041214750542,8405,1789,4.698155394074902,4533,2140,2.1182242990654205,2599,740,3.5121621621621624,104,68,1.5294117647058822,2801,544,5.148897058823529,2925,29,100.86206896551724,79636,58989.39793945661,13820.332605722242,1129.6891436822773,16696.561224797588,1541.6673251603297,29.28500636741374,10252.973289301417,77.73367560687602,7334,2925,2703,31994,0.009911141490088858,0.13429466171436893,1.8437067647900176,1.5589359822281246,-2.023321490264141,2.0675863668865913,0.1934738569359223,0.9280801434466924,0,1,High Activity (Estrus-like),Proestrus
4923,9265,2025-01-10,26624,3411,7.805335678686602,11951,2045,5.8440097799511,3335,1690,1.9733727810650887,997,326,3.058282208588957,309,197,1.5685279187817258,1290,304,4.243421052631579,4306,53,81.24528301886792,81957,45580.719448003874,13563.78617001741,1365.2907258002615,12352.388943134387,521.8619769453819,34.39800249734343,5011.775933383762,139.25225102242516,4625,4306,1306,29959,0.012305549106106338,0.12811267605633803,1.521385829372626,-2.094306440819325,-0.26825886366393475,2.3089129094766387,-1.6395899414799195,0.8565164294767329,1,1,Low Activity (Diestrus-like),Proestrus
4923,9265,2025-01-11,28608,3896,7.342915811088296,7089,1992,3.558734939759036,4799,2382,2.0146935348446684,996,369,2.6991869918699187,309,105,2.942857142857143,2704,624,4.333333333333333,1152,16,72.0,76890,66253.81668968183,16406.294064137495,1490.317054819948,17280.729845531212,681.9348235686583,48.47651974845405,11395.48602858005,2.7873551242514716,7503,1152,1305,33407,0.013876843018213356,0.136180922087455,1.9831721949737138,2.5456903369849426,-4.182674044527284,2.0487081472024653,-1.9243445108343744,1.5291739952964096,0,1,High Activity (Estrus-like),Proestrus
4923,9265,2025-01-12,25505,3451,7.390611416980585,11305,2063,5.479883664566166,4074,1905,2.1385826771653544,1253,499,2.5110220440881763,101,66,1.5303030303030303,2316,593,3.905564924114671,3249,43,75.55813953488372,80287,60401.08493467601,14094.576140609985,1887.3546248515736,15812.338337553749,812.015153866002,22.173008841538334,10124.026002931063,58.975276338099135,6390,3249,1354,29579,0.01323076923076923,0.1353014976868188,2.04195689434334,0.6695854556285805,-0.2742878553385711,1.7202842001750451,-1.892167944486267,-0.09576891582198858,1,1,Low Activity (Diestrus-like),Proestrus
4923,9265,2025-01-13,28742,3489,8.237890513040986,11028,2355,4.6828025477707005,2542,1303,1.95088257866462,1756,509,3.449901768172888,235,147,1.598639455782313,888,178,4.98876404494382,3186,49,65.0204081632653,82577,36266.18542775192,11848.470204313708,907.7328532504755,8765.376451844184,675.4481257910176,30.963028127650926,3251.6642919388587,78.1861449725231,3430,3186,1991,31284,0.01537496077816128,0.1213860766099572,1.1592196077274068,-3.1804213686517633,-2.1009076085925225,0.6718444265053185,-1.6179011277053987,-0.5890017945822856,1,1,Low Activity (Diestrus-like),Proestrus
4923,9265,2025-01-14,27151,3619,7.502348715114673,10687,2257,4.735046521931768,3392,1676,2.023866348448687,1632,524,3.114503816793893,78,48,1.625,1970,343,5.743440233236152,2394,32,74.8125,81456,49780.186594681334,13710.887810097127,1109.8832169704856,12633.935915304766,930.8038626882644,22.2311469831048,6855.404810297174,52.56252059267934,5362,2394,1710,30543,0.013361169102296452,0.13328668238067176,1.629786098568666,-0.4046480729685147,-1.8555261563329264,1.0797067079713927,-1.8039254467289303,-0.634674580219823,1,1,Low Activity (Diestrus-like),Proestrus
4923,9265,2025-01-16,25731,3367,7.642114642114642,11057,2013,5.492796820665673,3480,1743,1.9965576592082617,1559,516,3.0213178294573644,70,48,1.4583333333333333,2932,548,5.350364963503649,3448,46,74.95652173913044,81913,56082.23546790599,13458.1189570007,1397.1120042431487,12531.01159185898,922.7755222645071,29.617870164253866,11185.927234603747,52.0807250680883,6412,3448,1629,29211,0.013337199188170484,0.1308487486398259,1.919835528820553,0.07044977074790121,-0.0049874482627264,0.7747332148812092,-1.7128979617655093,-0.26092564719019956,1,1,Low Activity (Diestrus-like),Proestrus
