cage_id,animal_id,period_date,period,active_duration,active_bout_count,active_mean_bout,inactive_duration,inactive_bout_count,inactive_mean_bout,locomotion_duration,locomotion_bout_count,locomotion_mean_bout,feeding_duration,feeding_bout_count,feeding_mean_bout,drinking_duration,drinking_bout_count,drinking_mean_bout,climbing_duration,climbing_bout_count,climbing_mean_bout,inferred_sleep_duration,inferred_sleep_bout_count,inferred_sleep_mean_bout,total_duration,total_distance,active_distance,inactive_distance,locomotion_distance,feeding_distance,drinking_distance,climbing_distance,inferred_sleep_distance,physically_demanding,sleep_related,feeding_resourcing,activity_amplitude,sleep_fragmentation,active_fragmentation,exploration_intensity,PC1,PC2,PC3,PC4,PC5,cluster,estrous_phase,cluster_k2,phase_k2,cluster_k4,phase_k4
4922,9260,2025-01-15,dark,25803,2915,8.85180102915952,12030,1847,6.513264753654575,2450,1187,2.064026958719461,3063,426,7.190140845070423,169,58,2.913793103448276,2917,564,5.171985815602837,4231,58,72.94827586206897,84364,45742.92575601996,12020.407403556768,1723.9075643646604,8895.273485619788,1781.5025328607899,46.22408390118101,7620.198022476408,120.74042202717601,5367,4231,3232,28253,0.013705103969754254,0.11296698186327701,1.6189893733991634,1.3743120172092187,-1.2902261135509892,0.34051583931976476,0.3965508554534227,-0.7786232557152506,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9260,2025-01-16,dark,26855,3287,8.170063888043808,10490,1937,5.415591120289107,2790,1386,2.012987012987013,3746,633,5.917851500789889,86,42,2.0476190476190474,3065,593,5.168634064080944,3414,55,62.07272727272727,84097,47589.76697657974,12891.941235152888,1522.2802760688605,10015.521022855575,2032.0539723751854,33.995778871367186,6450.248121784329,94.63936740789035,5855,3414,3832,29645,0.016105417276720352,0.12239350610664283,1.6052677250414809,0.6770639392029514,-0.5866631779335612,-0.6792345329769488,0.7452158772045612,-0.6337295506681117,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9260,2025-01-17,dark,27920,2862,9.755415793151641,12003,1751,6.854940034266134,2061,1095,1.8821917808219177,2981,429,6.948717948717949,142,71,2.0,1216,284,4.28169014084507,5033,66,76.25757575757575,84522,32603.611616449194,12231.296607276949,1052.9788466834457,7018.000727578488,1277.9493301352097,66.23820351362897,2219.6510920403834,158.23956984528905,3277,5033,3123,29981,0.013110846245530394,0.10250349199527238,1.0874395175921951,3.030558374666132,-2.6326271298476405,0.048933790614928634,0.18378214846974805,-0.28951002342702875,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9260,2025-01-18,dark,28295,3279,8.629155230253126,9456,1743,5.42512908777969,3034,1539,1.9714100064977258,2874,475,6.050526315789473,118,60,1.9666666666666666,2415,565,4.274336283185841,3466,47,73.74468085106383,81850,47209.23758110657,14176.24658080779,1490.3493430820095,11528.929586090306,1562.7120470649393,44.749850974116505,5306.309359531369,130.84404983491612,5449,3466,2992,31329,0.013556388808768388,0.11588210347752333,1.506838097066919,0.8014662887853959,-0.7678639581732305,-1.0680130339433551,-0.21538889263787805,-0.057548318939356836,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9260,2025-01-19,dark,28676,2944,9.740489130434783,9490,1602,5.9238451935081144,2512,1332,1.8858858858858858,3436,549,6.258652094717669,100,52,1.9230769230769231,2522,521,4.840690978886756,3829,53,72.24528301886792,84881,43139.36396728115,13323.824673146642,1252.2457833955127,8719.415112173661,1926.42281983611,42.73170931007828,5603.121036964379,190.52639862945168,5034,3829,3536,31188,0.013838120104438642,0.10266066882867804,1.3831595744423082,1.604525289229615,-1.139036670796913,-0.7399077108442009,0.7643468796173033,-0.2966824922637266,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9260,2025-01-20,dark,26523,3364,7.88436385255648,9662,1924,5.021829521829522,3260,1632,1.9975490196078431,3503,739,4.740189445196211,127,72,1.7638888888888888,3755,788,4.7652284263959395,1791,32,55.96875,76791,59422.04848700107,14296.88140004425,1877.6027883571496,11173.192659840084,2428.2723402720558,41.85060509633045,12565.736860457837,47.34786236359011,7015,1791,3630,29783,0.017857142857142856,0.12682853264967578,1.9950996671703287,-0.5109554635006152,1.1885319442558995,-1.52564174150456,0.5235425820948054,-1.3962365251615145,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9260,2025-01-21,dark,26014,3374,7.710136336692353,11376,1448,7.856353591160221,3831,1888,2.0291313559322033,3799,832,4.566105769230769,174,99,1.7575757575757576,1979,537,3.6852886405959033,6168,67,92.05970149253731,76965,41037.487695612566,13166.380894617101,667.2024446450009,11895.95802209077,1571.2708541955099,34.8214428532713,4318.2936405228675,140.84025025797962,5810,6168,3973,29845,0.010860755389852489,0.1296944070728426,1.374974458741961,0.02394914171856311,-3.057504951164778,0.13485358563053962,0.021295048465236065,1.2178856145244816,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9261,2025-01-09,dark,23480,2653,8.850358085186581,9590,1870,5.128342245989304,2347,1185,1.980590717299578,2628,638,4.1191222570532915,90,40,2.25,4183,848,4.932783018867925,4170,41,101.70731707317073,74928,63909.20416606104,11053.398599125348,2584.4544098402325,8819.286275165337,1764.6170374212859,36.80344308238924,18916.143960833593,116.34405137720177,6530,4170,2718,25827,0.009829777031886838,0.11298496656871514,2.4744155244719312,0.23437242602731195,0.5201354415996219,1.6562128717705658,0.7582262739943165,0.15327659285989265,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9261,2025-01-10,dark,25545,2919,8.751284686536485,10880,1937,5.616933402168302,2682,1341,2.0,3793,689,5.505079825834543,117,49,2.3877551020408165,4093,912,4.487938596491228,3944,45,87.64444444444445,79621,60442.15423702794,12289.529224200225,2370.818347031335,9873.69964921532,2072.3512223063017,48.730337313861895,16742.13705082379,102.24811071858963,6775,3944,3910,28227,0.011406844106463879,0.11426446410396932,2.1412127758618373,-0.34269948701889463,-0.2908938802635286,0.6682939667066694,1.4104965427962173,-0.23091344572257871,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9261,2025-01-11,dark,26333,2812,9.364509246088193,9807,1834,5.347328244274809,2728,1390,1.962589928057554,4449,696,6.392241379310345,138,61,2.262295081967213,4332,897,4.829431438127091,3094,39,79.33333333333333,79771,64617.929947322846,12393.939001588427,2304.317714079836,10120.662933793397,2248.9005176268406,46.56963189390603,18298.121869619146,87.71616114470378,7060,3094,4587,29061,0.012600969305331179,0.10678210678210678,2.2234508962673885,-0.5626212543073833,0.21589526696080788,-0.11796017857049147,2.11416004448232,-0.5976566730570105,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9261,2025-01-12,dark,25877,2896,8.93542817679558,10231,1967,5.201321809862735,2635,1264,2.0846518987341773,4440,630,7.0476190476190474,163,77,2.116883116883117,4457,1023,4.356793743890518,3638,45,80.84444444444445,83799,63364.185352024586,11784.696814097493,2384.1524321667002,9942.58356873972,2258.7572168936676,72.56701836883298,17974.175622121842,139.0735059766578,7092,3638,4603,28512,0.01236603462489695,0.11190973027281861,2.2222910725642544,-0.6625888559224973,-0.1570170342099061,0.3629741039120865,2.1450822367212705,-0.7736503513522077,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9261,2025-01-13,dark,25971,2668,9.734257871064468,12572,1866,6.737406216505895,2051,1038,1.9759152215799614,4304,493,8.730223123732252,142,69,2.0579710144927534,2606,517,5.040618955512572,5755,65,88.53846153846153,82390,44057.0847971248,10779.552658852377,1818.0948662574833,7201.349782533138,1715.7681445061357,59.67085267404812,10004.485274154256,151.9777126979278,4657,5755,4446,28022,0.011292564280750522,0.10272601262898506,1.572175883992606,1.7037961709793314,-2.5734172843799747,1.1624406696772507,1.8127223668012864,-0.023483711305687924,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9261,2025-01-14,dark,27117,2943,9.214067278287462,9784,1919,5.098488796248046,2576,1304,1.9754601226993864,4591,596,7.703020134228188,98,56,1.75,3723,658,5.6580547112462005,3982,35,113.77142857142857,84547,55326.2404034277,11983.344278541586,2007.5569447208993,9571.805882479659,2118.2017209295664,46.9145286356796,13066.045165450345,82.98307489096555,6299,3982,4689,29693,0.008787346221441126,0.10852570248543403,1.8632127838427863,0.12375836959983752,-0.8518306839232864,-0.14765264296216418,2.0545996312891837,0.722154595309091,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9261,2025-01-15,dark,26662,2856,9.335434173669467,10790,1779,6.065205171444632,2699,1374,1.9643377001455604,3825,473,8.086680761099366,110,51,2.156862745098039,3049,594,5.132996632996633,4056,56,72.42857142857143,82679,54667.09904654998,13140.709839516134,1957.8722125572463,9682.509955442723,1720.6349733916604,26.15607526337908,11133.631942557899,154.60375860083903,5748,4056,3935,29361,0.013803302933201873,0.10711472827513784,1.8618315866272726,0.6762171709162735,-0.9303693581034046,0.08292773315770945,1.1471898334334156,-0.32364208692553187,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9261,2025-01-16,dark,25782,2842,9.071780436312457,10460,1668,6.270983213429257,2931,1431,2.048218029350105,3896,602,6.471760797342193,104,50,2.08,4027,727,5.53920220082531,4491,54,83.16666666666667,83578,55558.90388815301,12476.76794644848,1648.7689070608496,10789.826154168872,1939.4268211168,44.15715766492775,12439.220557925646,126.30125773466264,6958,4491,4000,28713,0.012021371326803205,0.11022766939456231,1.9349064528854567,-0.06973414725204855,-0.8468618484791764,0.5511667227075009,1.31468685383713,0.1345787312082073,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9261,2025-01-17,dark,25010,2542,9.838709677419354,15111,1765,8.561473087818698,1520,811,1.87422934648582,3808,364,10.461538461538462,168,64,2.625,1559,279,5.587813620071684,7465,93,80.26881720430107,87372,30628.4503852363,9605.61906104731,1308.3129838549864,5231.550446612633,1235.0361684039542,30.93610798670679,3600.6756741634326,298.9107671959755,3079,7465,3976,26530,0.012456469327618538,0.1016352804765903,1.1544401034727791,3.3542077714281064,-4.394023072450505,2.288121054647935,1.2250605427338928,-0.29456658017474735,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9261,2025-01-18,dark,26839,2427,11.058508446641945,11769,1404,8.382478632478632,2034,1068,1.904494382022472,4436,513,8.647173489278753,117,50,2.34,2558,505,5.065346534653465,6450,66,97.72727272727273,84488,41479.82149275398,12137.406289200186,1280.4665120027316,7561.11232359249,1760.450166101984,30.878590611025345,6340.839301682672,372.8093626975118,4592,6450,4553,28873,0.010230971942334521,0.090424739195231,1.4365803661686631,2.044668786775338,-3.0521479948331103,1.1973160789502384,2.076057865727915,0.5707615215907904,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9261,2025-01-19,dark,26001,2785,9.33608617594255,11283,1627,6.9348494161032574,2746,1335,2.0569288389513107,4135,580,7.129310344827586,101,58,1.7413793103448276,3170,596,5.318791946308725,5555,52,106.82692307692308,84764,50106.75094151499,12561.678852121597,1712.1559265744079,9413.270397845286,1890.663965408321,40.940218173940806,9234.640946895412,207.6580335983445,5916,5555,4236,28747,0.009359251259899209,0.10710714560418429,1.7429647607317027,0.6486950583561201,-1.9664955881605968,0.8282955281546296,1.4757929317861311,0.9449285198835815,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9261,2025-01-20,dark,27466,3004,9.143142476697736,9733,1867,5.213176218532405,2755,1395,1.974910394265233,4542,619,7.337641357027463,126,51,2.4705882352941178,3246,752,4.316489361702128,3123,46,67.8913043478261,80034,51784.06830858116,13408.956443313833,1753.477378832857,9722.299734555405,2143.6855834420694,44.668309903421964,9786.341787040532,132.8557156222652,6001,3123,4668,30221,0.0147247119078105,0.10936760476207813,1.7134560356224326,0.3886365404397721,-0.46385453566070134,-0.9853482957401783,1.8106042209076258,-0.6211689141549693,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9261,2025-01-21,dark,25084,3626,6.917815774958632,12671,1532,8.27088772845953,3812,1924,1.9812889812889813,2070,443,4.672686230248307,139,101,1.3762376237623761,1633,462,3.534632034632035,6701,73,91.79452054794521,81037,41876.261301532875,12842.098212832843,887.6489542358071,12233.515470781855,1367.999964174207,57.56929950594693,3485.4380675015364,312.44989112446024,5445,6701,2209,28896,0.010892270963891375,0.14454853498106437,1.4491560127879322,0.21349152100469346,-3.024759668544375,1.050181917558561,-1.8525183270467065,1.2872183031693316,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9262,2025-01-09,dark,21483,3374,6.367219917012448,10127,1862,5.438775510204081,3497,1857,1.883144857296715,2346,708,3.3135593220338984,79,47,1.6808510638297873,4493,876,5.128995433789954,3698,51,72.50980392156863,74928,63864.29216039071,12958.619529857591,1970.0250326719083,12999.199676822338,2147.1636437670636,45.79946315710671,15022.778539910287,169.06129658733687,7990,3698,2425,24980,0.013787510137875101,0.15704710482219325,2.556514637540159,-1.5589071342627956,1.0451022068352216,1.1104131590648165,-0.6998104231775187,0.21252600802156157,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-10,dark,26095,3477,7.505033074489503,10013,2061,4.8583212032993695,3156,1641,1.923217550274223,2925,813,3.5977859778597785,139,82,1.6951219512195121,3936,950,4.143157894736842,2675,40,66.875,78478,61141.86045653633,13831.640819274273,1897.9754722696473,11117.923200821404,1889.6584130737838,76.56336181090997,13877.236890341235,148.48121525862695,7092,2675,3064,29251,0.014947683109118086,0.1332388105456775,2.0901770975159417,-0.8661370292110687,0.6669692433200115,-0.5107110750263312,0.040897862746113414,-1.0044420592652192,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-11,dark,25554,3265,7.826646248085758,10392,1555,6.682958199356913,3444,1865,1.8466487935656837,3105,711,4.367088607594937,65,41,1.5853658536585367,3810,903,4.219269102990033,4669,57,81.91228070175438,80752,55972.58895657436,14151.5474299487,1622.3204831057187,12518.482544303697,1757.3997715199723,39.47676544321688,10610.841665665379,129.7315258246107,7254,4669,3170,28998,0.012205567451820129,0.12776364703580512,1.9301558314622695,-0.900254221785247,-0.7087920133416815,0.563929058491474,0.08708220320828512,0.6097978609830337,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-12,dark,27295,3555,7.677918424753868,7778,1925,4.040519480519481,3472,1914,1.814002089864159,4085,783,5.217113665389528,79,50,1.58,4655,957,4.864158829676071,1656,20,82.8,81784,64626.66394816637,14394.833588253756,1874.4511112885357,12961.675999451845,2634.301507873105,31.607207175468254,14360.666368840826,38.11763856335508,8127,1656,4164,30767,0.012070006035003017,0.13023886283704572,2.1004505963392606,-1.8437296180468612,1.3554741058608888,-1.7236068133777414,1.0875267988284427,0.21315704666652183,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-13,dark,27516,3207,8.5799812909261,10942,1727,6.335842501447597,2722,1473,1.8479293957909029,3920,589,6.6553480475382,165,92,1.7934782608695652,2020,462,4.372294372294372,3903,53,73.64150943396227,81146,45864.94474801414,12757.717730315138,967.9439217077202,9817.921761508322,1789.7193779341358,58.15076831143626,4701.596663026579,115.3311224155413,4742,3903,4085,30238,0.013575819672131147,0.11654613511647345,1.516748065346544,1.108610809883045,-1.6342871764565072,-0.8963164879370549,0.7006758225338923,-0.19189430611554384,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9262,2025-01-14,dark,27371,3384,8.088356973995271,9497,1694,5.606257378984652,3286,1790,1.835754189944134,3071,594,5.17003367003367,124,76,1.631578947368421,3046,455,6.694505494505495,2800,39,71.7948717948718,82751,49865.27937272403,14601.730610290146,1062.983042006039,11663.403591197743,1999.108843458431,53.463996123925256,6444.383427679918,85.85640407922027,6332,2800,3195,30657,0.013923598714744734,0.12362998684787374,1.626501382109858,0.21126413724652654,-0.18378068798054412,-1.4615927654624643,-0.22088548276207876,-0.04714852489542646,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-15,dark,27706,3502,7.911479154768704,8997,1833,4.908346972176759,3286,1780,1.8460674157303372,3696,604,6.119205298013245,89,48,1.8541666666666667,3211,542,5.924354243542435,2334,37,63.08108108108108,82804,54438.75581449484,14633.437526786962,1276.6763768032183,11223.826740735847,2251.7103289832257,37.78248792964058,7484.576324126578,78.26451156862618,6497,2334,3785,30992,0.015845824411134905,0.12639405204460966,1.7564855230050282,-0.14587951080255468,0.30855262259930233,-1.8136790928137219,0.40309105728103395,-0.3589507321606893,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-16,dark,26913,3390,7.9389380530973455,9961,1626,6.126076260762607,3241,1725,1.8788405797101448,4241,678,6.255162241887906,109,64,1.703125,3085,675,4.57037037037037,3466,48,72.20833333333333,84133,50573.81686683023,13864.608709513377,1391.8111980817491,11319.772646321644,2089.4668653438835,45.24419188158868,7046.386219103098,98.83598067741646,6326,3466,4350,30154,0.013844822613210269,0.1259567511332392,1.6771287304536637,-0.21763769252237694,-0.7547180831274081,-1.046707751026557,0.9494919971497907,0.13146634465332735,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-17,dark,27527,3131,8.791759821143405,12269,1735,7.071469740634006,2541,1368,1.8574561403508771,3774,565,6.679646017699115,160,86,1.8604651162790697,863,209,4.1291866028708135,4917,62,79.30645161290323,84294,34878.14413161608,12450.069866368278,793.3718559346585,8257.47294230755,1438.8538798127247,65.81801323211289,1892.6665576387804,188.9131374039862,3404,4917,3934,30068,0.012606750711671411,0.11373873873873874,1.1599369494035743,2.2814832757340264,-2.8828779308343027,-0.51977952266282,0.3983293363451853,0.2529153400610993,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9262,2025-01-18,dark,27201,2846,9.557624736472242,12244,1505,8.135548172757476,2476,1376,1.7994186046511629,4293,587,7.313458262350937,103,53,1.9433962264150944,1279,278,4.600719424460432,5147,65,79.18461538461538,82929,37281.85510761352,12663.017148126999,1005.7392239428535,8709.198643015116,1708.2701354209464,45.9859326693224,3162.0379034191137,132.96594089494067,3755,5147,4396,29677,0.012626262626262626,0.10462465995147416,1.2562118440465502,2.1415578045941537,-2.776112860114652,-0.15229268899096562,1.1491263781690846,0.577739838619451,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4922,9262,2025-01-19,dark,28425,3193,8.902286251174445,9155,1515,6.042904290429043,3018,1700,1.775294117647059,5008,668,7.497005988023952,105,66,1.5909090909090908,2602,508,5.122047244094488,3395,41,82.8048780487805,83669,46172.22585667397,14841.877829029068,997.0388607855663,10159.172002657353,2787.1780533685924,46.3474056497662,5553.36156489399,66.411456271985,5620,3395,5113,31443,0.012073027090694936,0.1123267431224935,1.4683954285928624,0.4273764047070242,-1.2138065594763179,-1.6970161302103062,1.7759334809714824,0.6633944148116088,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-20,dark,28477,3360,8.47529761904762,6369,1471,4.329707681849082,3938,2043,1.9275575134605971,4447,843,5.275207591933571,100,60,1.6666666666666667,4416,749,5.895861148197596,1347,24,56.125,80466,64210.96464467094,15558.588763361222,1273.7517456760402,13158.624651457567,3249.3595377270276,58.68603157116469,10667.585898128575,56.6544465212636,8354,1347,4547,32415,0.017804154302670624,0.11798581361050636,1.9808417030068775,-1.443486824698887,1.5725063833055575,-2.8310814375122018,1.269513992564377,-0.6852777391825717,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4922,9262,2025-01-21,dark,28259,3468,8.148500576701268,7363,1277,5.765857478465152,4358,2071,2.104297440849831,4781,858,5.572261072261072,229,101,2.267326732673267,3220,747,4.310575635876841,3636,35,103.88571428571429,78012,50851.28636942648,13358.30436752656,460.7145311222216,14294.38591094726,2625.068942436677,89.10691618426216,7205.271062291906,17.680501129728565,7578,3636,5010,32617,0.00962331591971405,0.1227176220806794,1.5589946155321137,-1.4510179979897202,-1.2682071850775942,-2.126504905515382,1.086364693350674,1.1253332636631725,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-09,dark,21870,3068,7.1284224250325945,5400,1766,3.057757644394111,4704,1911,2.4615384615384617,1291,583,2.2144082332761577,45,34,1.3235294117647058,7626,1338,5.699551569506727,509,8,63.625,70312,94947.4315830461,13039.433171794619,2306.153434017864,17441.90406491711,1106.0373384483528,27.869714372194093,31554.780127230653,7.976175646409843,12330,509,1336,26574,0.01568627450980392,0.14027707923734625,3.5728102194937383,-4.203973853955805,5.6384478259600135,0.19619641597742074,-0.805455705370302,-0.8323839687172783,2,Estrus,0,High Activity (Estrus-like),2,Estrus
4923,9263,2025-01-10,dark,28580,3096,9.231266149870802,8464,1971,4.294266869609335,2858,1441,1.9833448993754337,601,281,2.1387900355871885,144,102,1.411764705882353,3298,620,5.319354838709677,1885,28,67.32142857142857,78523,57747.2818511004,13468.162941531067,1590.5608657366683,9927.553025757794,526.9460296445756,25.837569946685093,13015.08742471773,39.19975724739214,6156,1885,745,31438,0.014846235418875928,0.10832371155662852,1.83680402847102,0.956117928256149,1.3844247053940344,-0.9907450187330822,-1.7485641445498095,-1.4979406473542503,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-11,dark,28802,3251,8.8594278683482,7622,2043,3.730788056779246,3093,1558,1.985237483953787,1136,454,2.502202643171806,103,68,1.5147058823529411,3683,768,4.795572916666667,1542,22,70.0909090909091,79269,57840.13867248828,13412.931355154122,2049.783025525803,10730.274345587632,733.5145487865828,26.65534602454061,13793.958547387469,63.54152964783901,6776,1542,1239,31895,0.014257939079714841,0.11287018713328473,1.813397876614255,0.27041349900744605,1.7504414997870281,-1.3775583593611391,-1.2870389719658615,-1.073532875109865,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-12,dark,28053,3176,8.832808564231739,7794,1801,4.327595780122154,3351,1689,1.9840142095914743,1647,621,2.652173913043478,91,52,1.75,4002,725,5.52,1974,30,65.8,79447,59820.617432202685,13766.842389974852,1385.225260086256,11875.531814957096,886.124400872407,13.137337586631306,13413.424359117087,46.1599275175233,7353,1974,1738,31404,0.015189873417721518,0.11321023739930135,1.9048118908518608,-0.13943911880492899,1.5328970733814156,-1.1671551208061968,-0.932749159878177,-0.8764439982643348,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-13,dark,28170,3100,9.087096774193549,12008,2165,5.546420323325635,1861,1009,1.844400396432111,1825,609,2.9967159277504103,250,91,2.7472527472527473,1161,246,4.719512195121951,4043,50,80.86,84900,31144.4209230662,11085.907729225255,970.3422238727685,5574.974310624313,651.7236196870284,25.305152209455063,3266.1413836057527,122.37972173687191,3022,4043,2075,30031,0.012363996043521267,0.11004224202193745,1.0370411868362481,3.328342909988489,-2.084291902048629,-0.47160281860854103,-0.9246303587433874,-1.1684547973825483,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4923,9263,2025-01-14,dark,29097,3070,9.47785016286645,7049,1725,4.086376811594203,3062,1480,2.0689189189189188,2412,730,3.304109589041096,67,45,1.488888888888889,3992,560,7.128571428571429,721,12,60.083333333333336,81043,54531.163614658544,13637.460100520511,1065.4374797804112,10372.70391927514,1222.7499866529124,20.715567514269125,10384.509067164077,16.21841497525312,7054,721,2479,32159,0.01662049861495845,0.10550553302632483,1.695620759162268,0.6366700650900432,2.194621348564255,-2.4644814339224204,-0.04200644782650391,-1.1713213297418543,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-15,dark,28987,3250,8.919076923076924,9237,2127,4.342736248236953,2701,1354,1.9948301329394387,1039,400,2.5975,122,81,1.5061728395061729,2275,400,5.6875,2816,31,90.83870967741936,81932,43070.89345271837,13002.416955231314,1230.2797296240392,8845.552467316691,566.9620808948766,25.935212960382376,6973.469299572253,78.25897807248579,4976,2816,1161,31688,0.011004614838480652,0.11211535807920518,1.3591749014711214,1.827752948000503,-0.13968311967751526,-1.0140143089662697,-1.6401518061398337,-0.19387195799700577,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-16,dark,29296,2764,10.599131693198263,8907,1541,5.780012978585334,2845,1401,2.030692362598144,2339,746,3.135388739946381,35,29,1.206896551724138,2152,384,5.604166666666667,3476,49,70.93877551020408,83460,45929.5955660277,13618.84592652148,1250.9209386038897,9178.220515397792,1125.5268361459673,13.983186244955036,6623.801856945762,113.5524538950547,4997,3476,2374,32141,0.014092608570606844,0.09434413079837527,1.428958856512591,1.9471256458896302,-0.4940348998424086,-0.7873888881767396,-0.23415234209940142,-0.005849437214732729,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4923,9263,2025-01-17,dark,30155,2737,11.017537449762514,10736,1975,5.435949367088607,1532,836,1.832535885167464,2171,662,3.2794561933534743,144,77,1.87012987012987,777,162,4.796296296296297,3434,49,70.08163265306122,82236,28264.32727219726,11465.391232407666,797.8433807174645,4614.020975328773,762.0826824070417,25.960803933591084,2153.898552841854,73.36559820488225,2309,3434,2315,31687,0.014264919941775837,0.09076137418755803,0.8919568061157934,4.309180246609402,-1.606153691981397,-1.0392461302388387,-0.21121693162088925,-1.1716283319169298,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4923,9263,2025-01-18,dark,29314,2984,9.82372654155496,10350,1906,5.430220356768101,2132,1170,1.8222222222222222,1425,494,2.8846153846153846,131,75,1.7466666666666666,1404,266,5.2781954887218046,3420,45,76.0,82360,37123.207429985276,12915.872533717102,1127.3498072588882,6879.413526659422,643.3105232426074,21.111505936730627,3657.2004742524414,134.2657599277371,3536,3420,1556,31446,0.013154048523823443,0.10179089203479448,1.1805007609624216,3.0867374770432705,-1.0389889396122032,-0.7933274027824895,-1.1640459815063051,-0.6943874038663482,1,Diestrus,0,High Activity (Estrus-like),1,Diestrus
4923,9263,2025-01-19,dark,29524,3129,9.43560242889102,8510,1687,5.044457617071725,3086,1623,1.9014171287738755,1706,576,2.9618055555555554,59,39,1.5128205128205128,2080,361,5.761772853185596,2993,37,80.89189189189189,81929,44923.10947783303,14174.737203828934,1173.0257935855398,9455.059066828824,924.5775013254973,9.792162818361033,5691.508705297928,84.08981777472984,5166,2993,1765,32610,0.012358049432197728,0.10597798475867909,1.3775446774963365,1.5856695353824508,-0.2289108661239971,-1.3148375916361168,-1.1478459358622386,0.29798347818174825,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-20,dark,28398,3310,8.579456193353474,8506,2108,4.035104364326376,3194,1463,2.183185235816815,985,473,2.0824524312896404,227,84,2.7023809523809526,3102,496,6.254032258064516,1096,17,64.47058823529412,78770,51638.952378477974,13694.003590609713,1285.4466921395142,11380.615905677585,907.3650324385053,25.041083743731317,8495.879314921487,26.45052489804564,6296,1096,1212,31592,0.015496809480401094,0.11655339976759745,1.6345061367542801,0.9120018294003517,1.3946107429566563,-2.213788101774354,-1.8375618416372617,-1.6905612191058463,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
4923,9263,2025-01-21,dark,27890,4038,6.9068845963348195,8595,1867,4.603642206748795,5248,2435,2.1552361396303903,1263,534,2.365168539325843,22,15,1.4666666666666666,1467,413,3.5520581113801453,2729,39,69.97435897435898,75690,54037.23665283139,14540.649055478289,1255.4840769178431,17809.530273278473,647.8870112319591,11.071394764509426,5852.61844319646,50.13544303463309,6715,2729,1285,33138,0.014285714285714285,0.1447778853393568,1.6306236353792023,-1.089691674586351,0.29074880741381154,-2.0939365028219847,-3.1611600066350536,1.4766023016223686,0,Proestrus,0,High Activity (Estrus-like),0,Proestrus
